time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,14.8780317706,-14.7795482166,22.7637241069,5.76738627978,5.64968280687,0.0,10.2159358025,-10.2867558303,-0.356800156325,-0.110409025331,-0.23307090801,0.0,449.9763947005884,450.144158014869,449.31058899934897,450.1734490032736
4.559999999999991,15.4970720757,-15.4047997883,22.7318773429,5.76076048027,5.63671761309,0.0,10.4187005109,-10.5558961694,-0.706592200684,-0.110471920467,-0.194538759561,0.0,434.06499000793303,437.2391647760067,435.2799880588856,435.2636619363204
4.6199999999999894,16.130065978,-16.0475897771,22.680738602,5.75414112595,5.62467947447,0.0,10.6805664607,-10.8711633863,-1.00056600164,-0.110025798004,-0.217012910696,0.0,467.3990063543165,465.60540130414074,466.3360180391987,466.36075179571316
4.679999999999988,16.7779186219,-16.7089574641,22.6106075009,5.74757326584,5.61130247921,0.0,10.9141822149,-11.1753133393,-1.33951848227,-0.108365361913,-0.238724688434,0.0,454.4672533584615,452.67392362367275,454.4598350110413,454.58269140435334
4.739999999999987,17.4386469307,-17.3880690011,22.5184919114,5.74089368217,5.59694639591,0.0,11.1099937693,-11.4628672246,-1.73310348921,-0.118019296444,-0.240375241037,0.0,435.8225165427236,435.62603917995057,436.64890484640085,435.83107991998327
4.799999999999986,18.1126619946,-18.0856492468,22.4039495006,5.73401608579,5.58283593635,0.0,11.3566660584,-11.790716667,-2.08782825297,-0.108588273455,-0.226415213333,0.0,461.268127589864,462.3167191281208,461.044764755325,461.7784191231235
4.859999999999984,18.7999975353,-18.8022476747,22.266167854,5.72725609868,5.56925326168,0.0,11.5542788588,-12.0972203472,-2.50719307325,-0.122405269035,-0.226303554178,0.0,438.9119652819982,438.8696462779628,440.7851251553442,439.62964298333145
4.919999999999983,19.4969857349,-19.5362041068,22.1006494559,5.72037051145,5.55536834823,0.0,11.6788777561,-12.3698231054,-3.01172579601,-0.102712850106,-0.244319491237,0.0,404.1097647124616,402.4216292111816,402.22814174919625,403.99514671874584
4.979999999999982,20.2068437406,-20.2900867413,21.9095644249,5.71414815958,5.54056791256,0.0,11.982004931,-12.7604648661,-3.36158487218,-0.105767993973,-0.251844076586,0.0,487.45761612020124,486.8395396394454,487.80790268145415,487.57128344349877
5.0399999999999805,20.932177161,-21.0661318027,21.6944302008,5.7076706215,5.52562465585,0.0,12.1952967744,-13.1092044868,-3.8125464035,-0.112742198887,-0.24399873976,0.0,449.9803796193462,450.55402458323204,451.4033502934515,450.82981047741
